Time (sec),Pressure (MPa),Temp (C),Mean,StDev,Lower CI,Upper CI
5.0,7.482857143,101.0204082,166.884911229531,19.942544378042044,131.69985784812454,211.4700353602927
5.0,7.595306122,101.0204082,164.50383715882913,20.10511910060481,129.136671118614,209.55714752103324
5.0,7.707755102,101.0204082,162.17423576992337,20.23503229746454,126.67750157304245,207.6176307629006
5.0,7.820204082,101.0204082,159.90526862428825,20.34902856635991,124.30505431728857,205.7011685827282
5.0,7.932653061,101.0204082,157.70479387230156,20.463255515581448,122.00225044295208,203.85527250527787
5.0,8.045102041,101.0204082,155.57939773523722,20.59276826665731,119.75295301842718,202.1240260850564
5.0,8.15755102,101.0204082,153.53444086031553,20.751059779864836,117.54268688876725,200.5469260082266
5.0,8.27,101.0204082,151.57411708980166,20.949651293827397,115.35928868444314,199.15789385975273
5.0,2.76,102.0408163,178.81664598147324,24.6175668610693,136.23586474581703,234.70613219009422
5.0,2.87244898,102.0408163,180.12536950397643,24.264570438776822,138.01904660562042,235.0773283607277
5.0,2.984897959,102.0408163,181.47948510842244,23.95706236400897,139.78394895328063,235.6121984093165
5.0,3.097346939,102.0408163,182.87321018679688,23.680941198773823,141.5448641952183,236.2686289903136
5.0,3.209795918,102.0408163,184.29986850851444,23.420247651445543,143.3185789809198,236.99956958670197
5.0,3.3222448979999997,102.0408163,185.7518455188655,23.157737712124828,145.12347405426874,237.75442490276805
5.0,3.434693878,102.0408163,187.22055152016827,22.875498298270934,146.9785771618535,238.48057035493724
5.0,3.547142857,102.0408163,188.69639569944798,22.555562148264322,148.90264656847845,239.12489516153573
5.0,3.659591837,102.0408163,190.1687738355443,22.180490775560465,150.91333633603313,239.63529943827498
5.0,3.772040816,102.0408163,191.62607277965148,21.73390776931106,153.0264662017175,239.96209727896175
5.0,3.884489796,102.0408163,193.05569549055735,21.200976558700283,155.25539480954365,240.05930104434478
5.0,3.996938776,102.0408163,194.44410984650455,20.568826018797935,157.61047567475728,239.88577974994902
5.0,4.109387755,102.0408163,195.7769252482218,19.826933478667144,160.09856387723102,239.4062977918996
5.0,4.221836735,102.0408163,197.03900053062458,18.96747975230865,162.7225319646135,238.5924509738481
5.0,4.334285714,102.0408163,198.21458656887242,17.985696621175464,165.4807436548904,237.42353013959226
5.0,4.446734694,102.0408163,199.28750704476198,16.880236902681524,168.3664171707726,235.8873647814987
5.0,4.559183673,102.0408163,200.24137972288278,15.653617976612864,171.36677120199545,233.9812431084469
5.0,4.671632653,102.0408163,201.05988057841665,14.312832221948305,174.4617656030213,231.7130944908145
5.0,4.784081633,102.0408163,201.72705160722947,12.87031250752458,177.62206361369422,229.10331364379255
5.0,4.896530612,102.0408163,202.22765258728484,11.345653983683377,180.8054215597524,226.1880374944859
5.0,5.008979592,102.0408163,202.5475554296185,9.769000679770507,183.9497027103605,223.02570542944252
5.0,5.121428571,102.0408163,202.67417840776517,8.188241966207222,186.95824458008343,219.71121244491232
5.0,5.233877551,102.0408163,202.59695599574178,6.685013028462528,189.6676162055466,216.40766831939672
5.0,5.346326531,102.0408163,202.30783767164522,5.40831751599417,191.78015856749582,213.4134286314725
5.0,5.45877551,102.0408163,201.80180368559974,4.616212389364236,192.78046005304708,211.24530961050402
5.0,5.57122449,102.0408163,201.07735930238516,4.591096794208688,192.10470887449907,210.46909605133382
5.0,5.683673469,102.0408163,200.13687047020238,5.325857655454534,189.7684083310825,211.07183895290063
5.0,5.796122449,102.0408163,198.98651779730815,6.526261365269555,186.36162575128176,212.46667121235998
5.0,5.908571429,102.0408163,197.6358774394834,7.928299720297211,182.41435606498126,214.1275549461701
5.0,6.021020408,102.0408163,196.09736121452772,9.381847788340721,178.22932802312857,215.75671917649146
5.0,6.133469388,102.0408163,194.3856533196504,10.806619283323023,173.97028399557297,217.19676112886506
5.0,6.245918367,102.0408163,192.51717954513873,12.157261266542136,169.73201937381756,218.3610644399861
5.0,6.358367347,102.0408163,190.50961761500596,13.406786719308279,165.57374975177422,219.20089662900733
5.0,6.470816327,102.0408163,188.3814527250701,14.539090925419302,161.53428466318104,219.69064836485825
5.0,6.583265306,102.0408163,186.15157953781687,15.545380890926545,157.63932599590447,219.82084955961065
5.0,6.695714286,102.0408163,183.83895108334485,16.42231112760227,153.90528844493886,219.59453295534794
5.0,6.808163265,102.0408163,181.462274003956,17.170896094858335,150.34149232051857,219.0250766999519
5.0,6.920612245,102.0408163,179.03974795190592,17.795791056043207,146.95154173519362,218.13470595936644
5.0,7.033061224,102.0408163,176.5888474073257,18.304751691938613,143.73427046668255,216.953277234437
5.0,7.145510204,102.0408163,174.12614239328877,18.708179533544374,140.68444775479287,215.51716588897037
5.0,7.257959184,102.0408163,171.6671556168965,19.01870386698149,137.79335380882142,213.86816927674738
5.0,7.370408163,102.0408163,169.22625225677285,19.250771687396224,135.04929440801376,212.05238115759866
5.0,7.482857143,102.0408163,166.8165594259669,19.42022705991063,132.43810663706705,210.11901487670957
5.0,7.595306122,102.0408163,164.44991250772304,19.54386688334138,129.94369720049812,208.11916473386364
5.0,7.707755102,102.0408163,162.1368250609695,19.63896480161983,127.54864440332712,206.10450360980644
5.0,7.820204082,102.0408163,159.88648046440673,19.72276102311995,125.23488311720232,204.12592720968212
5.0,7.932653061,102.0408163,157.70674257955915,19.811924677020286,122.98447175126768,202.23217045934882
5.0,8.045102041,102.0408163,155.60418370573151,19.922006802320265,120.78041606548724,200.4684432747683
5.0,8.15755102,102.0408163,153.58412820550214,20.066914705608795,118.60749696554183,198.875155787977
5.0,8.27,102.0408163,151.6507095711786,20.258448883478863,116.45302520588456,197.4868207398
5.0,2.76,103.0612245,179.53527488822235,23.987281097031108,137.85997051420895,233.80909490233338
5.0,2.87244898,103.0612245,180.80629858076088,23.646726639972364,139.59578752759225,234.1826940874817
5.0,2.984897959,103.0612245,182.1226366379113,23.358715125408253,141.3016460823699,234.7365065840029
5.0,3.097346939,103.0612245,183.47849311332007,23.10871900972416,142.992522110076,235.42739814897266
5.0,3.209795918,103.0612245,184.86717463015611,22.880226789977797,144.686104193032,236.2070113529432
5.0,3.3222448979999997,103.0612245,186.281048366405,22.655385479373074,146.40176109214215,237.02330300963445
5.0,3.434693878,103.0612245,187.71150848141968,22.415685275115273,148.15946395177934,237.82220505224043
5.0,3.547142857,103.0612245,189.1489537822961,22.142635724407242,149.97875503121176,238.54929792884073
5.0,3.659591837,103.0612245,190.5827792904496,21.818398603422523,151.8778207442012,239.15141515789128
5.0,3.772040816,103.0612245,192.00138462827385,21.4263599334176,153.87269104685376,239.57813078052416
5.0,3.884489796,103.0612245,193.39220283189232,20.951638308799943,155.9765573914848,239.78311062668456
5.0,3.996938776,103.0612245,194.74175267396157,20.3815379191388,158.19917833653724,239.72533001309245
5.0,4.109387755,103.0612245,196.0357183755009,19.705962263191253,160.54632780112712,239.37017685389213
5.0,4.221836735,103.0612245,197.259060121567,18.91781105321165,163.01922871930122,238.69047293214783
5.0,4.334285714,103.0612245,198.39615868283985,18.01339083012281,165.61390068560843,237.66746400609966
5.0,4.446734694,103.0612245,199.43099753027678,16.99288327036448,168.32032605977142,236.29185914122934
5.0,4.559183673,103.0612245,200.34738474722545,15.86094174048332,171.1212886166733,234.56505557860658
5.0,4.671632653,103.0612245,201.1292170263179,14.627536842105705,173.99064282142203,232.50079018984485
5.0,4.784081633,103.0612245,201.76078655414443,13.309269836200087,176.8905796447405,230.12765898954086
5.0,4.896530612,103.0612245,202.2271309942148,11.931557308733055,179.7670912690812,227.4933205040134
5.0,5.008979592,103.0612245,202.514425096625,10.532419944636544,182.54218320123144,224.67186297977761
5.0,5.121428571,103.0612245,202.61041089335052,9.169066977167482,185.10047044340334,221.77673835207327
5.0,5.233877551,103.0612245,202.5048611535246,7.928417680891002,187.26789976050412,218.98157048406813
5.0,5.346326531,103.0612245,202.19006609525007,6.9386934871082175,188.7883592603994,216.54313320883227
5.0,5.45877551,103.0612245,201.6613213534318,6.3622072764055915,189.33795021540547,214.78677932102784
5.0,5.57122449,103.0612245,200.917360905075,6.328514760364918,188.65860899090887,213.97266803236855
5.0,5.683673469,103.0612245,199.9606163261382,6.832005238057604,186.76291701572765,214.09093796795807
5.0,5.796122449,103.0612245,198.79717235366437,7.733391833792062,183.93115296374708,214.86472029891533
5.0,5.908571429,103.0612245,197.43642562217377,8.86429025994179,180.50220601366723,215.9593670534344
5.0,6.021020408,103.0612245,195.89058521015733,10.094197642972873,176.73974561372228,217.11653618561377
5.0,6.133469388,103.0612245,194.17413554464636,11.33656993804675,172.8202517931688,218.1665315453558
5.0,6.245918367,103.0612245,192.30331618416554,12.536153415535026,168.85857256996414,219.00318623210424
5.0,6.358367347,103.0612245,190.29563726577112,13.657784247515067,164.9305493970944,219.56168638715468
5.0,6.470816327,103.0612245,188.16943803598028,14.679402938724898,161.08718881219033,219.80480056708993
5.0,6.583265306,103.0612245,185.94349071088405,15.588009350008932,157.36290534415005,219.71494274418578
5.0,6.695714286,103.0612245,183.63665037935905,16.377293473234012,153.78034900008512,219.28952289302117
5.0,6.808163265,103.0612245,181.26755043228587,17.04617503431964,150.35334159403953,218.5380417313181
5.0,6.920612245,103.0612245,178.85434131577148,17.597833817721714,147.0887541558963,217.48008942678317
5.0,7.033061224,103.0612245,176.41447085590704,18.0390061803612,143.9877770143561,216.1438017358009
5.0,7.145510204,103.0612245,173.96450263158525,18.379425381095253,141.04683330109205,214.56453482547306
5.0,7.257959184,103.0612245,171.5199699439232,18.631335553525034,138.25828703640505,212.7836292505052
5.0,7.370408163,103.0612245,169.09526165981995,18.809036381817947,135.61104405641015,210.84718958368194
5.0,7.482857143,103.0612245,166.70353705326409,18.928429261657584,133.09111895323562,208.80483599986596
5.0,7.595306122,103.0612245,164.35666698415744,19.006543627212388,130.68222620968348,206.70840071853303
5.0,7.707755102,103.0612245,162.06519831476328,19.061028336196912,128.36644055710482,204.61055390189247
5.0,7.820204082,103.0612245,159.8383399849001,19.10960055963809,126.12495686428036,202.56335910283272
5.0,7.932653061,103.0612245,157.68396833819318,19.16945572976895,123.93895518524695,200.61677810432275
5.0,8.045102041,103.0612245,155.60865031112732,19.256656993521485,121.79054562312133,198.81717359720727
5.0,8.15755102,103.0612245,153.6176832015786,19.385539609110378,119.66373127482125,197.20588971126276
5.0,8.27,103.0612245,151.71514909198908,19.568180442083065,117.54529473403367,195.81801650236594
5.0,2.76,104.0816327,180.20673819093957,23.355542725203406,139.45119320285056,232.8733641036642
5.0,2.87244898,104.0816327,181.43598086117214,23.02949666016203,141.13194133394077,233.2499279745889
5.0,2.984897959,104.0816327,182.71035497258924,22.763863592947104,142.7695052869247,233.8249596587131
5.0,3.097346939,104.0816327,184.02405484657942,22.543674433203904,144.37959228686577,234.5542900196814
5.0,3.209795918,104.0816327,185.37037471143975,22.351831961765974,145.9808750114527,235.3882028585166
5.0,3.3222448979999997,104.0816327,186.74167002182,22.169836518886314,147.59379962302944,236.2731456985747
5.0,3.434693878,104.0816327,188.12932786323864,21.978552689948586,149.2393519262692,237.15356268606354
5.0,3.547142857,104.0816327,189.5237490279934,21.75895680620927,150.93789177997326,237.97371900481033
5.0,3.659591837,104.0816327,190.91434420555277,21.492826049325302,152.70812171590512,238.67942591320633
5.0,3.772040816,104.0816327,192.28954699417895,21.163351872463444,154.56621063529485,239.21961812514863
5.0,3.884489796,104.0816327,193.63684713237757,20.75567857712175,156.52505702293493,239.54777133142193
5.0,3.996938776,104.0816327,194.9428468737456,20.257380919000134,158.5936495213155,239.62317319731605
5.0,4.109387755,104.0816327,196.1933442296869,19.65890300219469,160.77646724956261,239.41207925834138
5.0,4.221836735,104.0816327,197.37344637743627,18.953987327249727,163.07284999629383,238.88879930529274
5.0,4.334285714,104.0816327,198.4677164369202,18.140130623234853,165.47625494023958,238.036777433179
5.0,4.446734694,104.0816327,199.46035690463052,17.219115500341765,167.9732946864152,236.84975668778225
5.0,4.559183673,104.0816327,200.3354319777142,16.19768952396779,170.54240917632987,235.33316727220102
5.0,4.671632653,104.0816327,201.07713095525875,15.088500505292501,173.15195409220198,233.50595611337198
5.0,4.784081633,104.0816327,201.67007341417715,13.911455704751567,175.7573747436032,231.40319756260948
5.0,4.896530612,104.0816327,202.09965615878266,12.69574657412221,178.2969919062512,229.07997820274005
5.0,5.008979592,104.0816327,202.3524400533788,11.482817329334097,180.68585777591153,226.61712709324792
5.0,5.121428571,104.0816327,202.41657272643855,10.330326240741982,182.80760419576336,224.1289091587313
5.0,5.233877551,104.0816327,202.28223952578116,9.315960009202662,184.50658659995534,221.770426636766
5.0,5.346326531,104.0816327,201.9421276884547,8.536498732661663,185.58955501487986,219.73554994552651
5.0,5.45877551,104.0816327,201.3918732066807,8.09220669369612,185.85672556799418,218.22555234277866
5.0,5.57122449,104.0816327,200.63043079513844,8.049882694387634,185.1755987435906,217.37512952114113
5.0,5.683673469,104.0816327,199.66027649061908,8.404954423541767,183.55675266065762,217.1765703548247
5.0,5.796122449,104.0816327,198.4873653905688,9.082478450938517,181.15187600226145,217.4817898060155
5.0,5.908571429,104.0816327,197.12085004957905,9.976547442211348,178.17503416275576,218.08122393160116
5.0,6.021020408,104.0816327,195.5726446145619,10.987631021569257,174.8281207108129,218.77864479708992
5.0,6.133469388,104.0816327,193.85692804650694,12.03771041093772,171.2707704370764,219.4216120808273
5.0,6.245918367,104.0816327,191.9896452232701,13.070494742485153,167.62013975464387,219.90211872458448
5.0,6.358367347,104.0816327,189.9880336443002,14.046999281912022,163.95996698578884,220.14796411343693
5.0,6.470816327,104.0816327,187.87018831145434,14.941149882639607,160.34955743914205,220.11415696970047
5.0,6.583265306,104.0816327,185.65466931587517,15.736510011889422,156.83047762882492,219.7765176763826
5.0,6.695714286,104.0816327,183.36015377785378,16.424032689313798,153.43113741265776,219.12726816991295
5.0,6.808163265,104.0816327,181.00513199234422,17.000527093344928,150.16987048214094,218.17197885552065
5.0,6.920612245,104.0816327,178.60764572863349,17.46758067568515,147.05702697376447,216.92734967650506
5.0,7.033061224,104.0816327,176.18506699260362,17.83076065257282,144.09643243539279,215.41947504568407
5.0,7.145510204,104.0816327,173.7539137722171,18.09898249721025,141.28644339375415,213.68237338259516
5.0,7.257959184,104.0816327,171.32970035460033,18.283972962274092,138.620754888997,211.75664673809337
5.0,7.370408163,104.0816327,168.92681856081592,18.399778780645384,136.089069785292,209.68818490787353
5.0,7.482857143,104.0816327,166.55844712170824,18.462285011336967,133.67771653572555,207.52685658107342
5.0,7.595306122,104.0816327,164.2364866837038,18.48871462634699,131.37028778660655,205.3251462919945
5.0,7.707755102,104.0816327,161.9715175657507,18.497087196412465,129.1483591184919,203.13670790414176
5.0,7.820204082,104.0816327,159.7727789717992,18.505622921723557,126.9923310055213,201.01482269241552
5.0,7.932653061,104.0816327,157.64816761841308,18.53209155914376,124.88240815077629,199.01077438735132
5.0,8.045102041,104.0816327,155.6042548042177,18.593124860948564,122.79969116527965,197.1721906090739
5.0,8.15755102,104.0816327,153.64632106879668,18.70353394828223,120.72730757756817,195.5414433706971
5.0,8.27,104.0816327,151.77840691903666,18.875693777305024,118.65146430295371,194.1542394121738
5.0,2.76,105.1020408,180.83676345684884,22.71919487939416,141.0196009024324,231.89638042000902
5.0,2.87244898,105.1020408,182.0204030544933,22.409409185407704,142.6382530036097,232.2758897452405
5.0,2.984897959,105.1020408,183.24890075830575,22.16874974538068,144.19889882590496,232.87389780742768
5.0,3.097346939,105.1020408,184.51644570389928,21.98176442725635,145.71807437717013,233.64513208619553
5.0,3.209795918,105.1020408,185.816325413477,21.830702081920393,147.2155850300519,234.53839335773347
5.0,3.3222448979999997,105.1020408,187.14089111847355,21.696338554180087,148.71312070952663,235.49847492624698
5.0,3.434693878,105.1020408,188.4815328902864,21.558840833786718,150.2328360794922,236.46819941463906
5.0,3.547142857,105.1020408,189.82866689647682,21.398596816833738,151.796029677452,237.39041694478695
5.0,3.659591837,105.1020408,191.17173695691142,21.19696590611271,153.42199824869203,238.20986187314287
5.0,3.772040816,105.1020408,192.49923285219853,20.93693360448698,155.12708559004113,238.87482000798906
5.0,3.884489796,105.1020408,193.798728543973,20.60367524115908,156.9239012651867,239.338602229823
5.0,3.996938776,105.1020408,195.05694305017957,20.185048498925454,158.8206552064041,239.5608492021059
5.0,4.109387755,105.1020408,196.25982752817075,19.672042530999533,160.82053951175808,239.50870963575622
5.0,4.221836735,105.1020408,197.39268173066236,19.059216396164167,162.92108003877107,239.15794562342774
5.0,4.334285714,105.1020408,198.44030291993238,18.345164233519476,165.11337324820155,238.49403018227946
5.0,4.446734694,105.1020408,199.38717039874146,17.533051390858866,167.38111326215576,237.51331882559123
5.0,4.559183673,105.1020408,200.21766777277924,16.631276886806454,169.69929478890256,236.22440233612838
5.0,4.671632653,105.1020408,200.91634495038423,15.654330840612637,172.03245556880668,234.64977893125723
5.0,4.784081633,105.1020408,201.46822033647044,14.623923819630193,174.33230953985662,232.8280048183774
5.0,4.896530612,105.1020408,201.8591227741739,13.57043827044955,176.53468072252744,230.81643380432564
5.0,5.008979592,105.1020408,202.07607053405764,12.534614867515288,178.55592726182277,228.69438673188392
5.0,5.121428571,105.1020408,202.10768178547974,11.568968445824574,180.2898860832395,226.5657598665378
5.0,5.233877551,105.1020408,201.94460607979764,10.737477828167002,181.60827271362803,224.55818402629603
5.0,5.346326531,105.1020408,201.57995746565544,10.110653376985937,182.37035274536123,222.81296625330498
5.0,5.45877551,105.1020408,201.0097150905263,9.752694320224514,182.44848170322513,221.45925898412318
5.0,5.57122449,105.1020408,200.23303723791048,9.701816726742528,181.7673639410589,220.57463084802902
5.0,5.683673469,105.1020408,199.25242264272094,9.954224913495771,180.33608643681592,220.152986090799
5.0,5.796122449,105.1020408,198.07367084697046,10.464812476699038,178.2467498591882,220.10599976598436
5.0,5.908571429,105.1020408,196.70564607991633,11.164296053929341,175.64028732837087,220.29747154408824
5.0,6.021020408,105.1020408,195.15989937864396,11.97932647087898,172.66637948358203,220.58368536709796
5.0,6.133469388,105.1020408,193.45021836617263,12.84517525019271,169.45826234314092,220.83896334391176
5.0,6.245918367,105.1020408,191.59215876187358,13.710223981461283,166.12395589707623,220.96485182292136
5.0,6.358367347,105.1020408,189.60258953105233,14.53579710511221,162.74680831363312,220.88999673408196
5.0,6.470816327,105.1020408,187.4992688613836,15.294341714001838,159.38932418712014,220.5666910431275
5.0,6.583265306,105.1020408,185.30045842802932,15.967424732892894,156.09731401706145,219.96701294863303
5.0,6.695714286,105.1020408,183.02457916105382,16.5440354783818,152.90337243975588,219.0795143532831
5.0,6.808163265,105.1020408,180.68990915540678,17.019260745678814,149.82954048762448,217.90658347033974
5.0,6.920612245,105.1020408,178.31432207183184,17.39326781725199,146.88927595687872,216.46234722588667
5.0,7.033061224,105.1020408,175.91506453819397,17.670510041036884,144.08890393261922,214.77094409676675
5.0,7.145510204,105.1020408,173.5085691965777,17.859082037968186,141.42869824343722,212.86502639530997
5.0,7.257959184,105.1020408,171.11030106329528,17.970167520350337,138.90371779727653,210.78438787867788
5.0,7.370408163,105.1020408,168.7346336355104,18.017534977626788,136.5044989986241,208.57463890913124
