Time (sec),Pressure (MPa),Temp (C),Mean,StDev,Lower CI,Upper CI
5.0,3.322244898,101.0204082,1.423913553097958,0.6895749868050689,0.6031679767714087,3.3614679239916843
5.0,3.434693878,101.0204082,1.435296741430846,0.6993194352286483,0.6054238595778855,3.4027016004924784
5.0,3.547142857,101.0204082,1.446378076918647,0.7077893017072452,0.6082475560754502,3.439404762904431
5.0,3.659591837,101.0204082,1.4573556700933972,0.7142085511584508,0.6122349913396308,3.469069195973434
5.0,3.772040816,101.0204082,1.468406458955132,0.7178453695997384,0.617946382427489,3.489327860826443
5.0,3.8844897960000004,101.0204082,1.4796713570193392,0.7180392227793365,0.6258984278765426,3.4980553189938886
5.0,3.996938776,101.0204082,1.4912412926199858,0.7142232061750379,0.6365620006523335,3.493454825352485
5.0,4.109387755,101.0204082,1.5031442744526242,0.7059439553567846,0.6503609060490525,3.474136727476191
5.0,4.221836735,101.0204082,1.5153336018339507,0.6928815819705308,0.6676670080840296,3.439193335966153
5.0,4.334285714,101.0204082,1.5276774694205189,0.6748720488458958,0.688786642775202,3.388274838158785
5.0,4.446734694,101.0204082,1.539950492935203,0.6519342745303055,0.7139324108759229,3.321669508997145
5.0,4.559183673,101.0204082,1.5518280765188694,0.6243042157196115,0.7431730310042277,3.2403898938826736
5.0,4.671632653,101.0204082,1.5628850458542463,0.592478212687254,0.7763521675274764,3.1462650182764924
5.0,4.784081633,101.0204082,1.5726004993067797,0.5572677401105641,0.8129659249902075,3.042036885432464
5.0,4.896530612,101.0204082,1.5803713016688952,0.5198661786364545,0.8519908851436232,2.931455599689441
5.0,5.008979592,101.0204082,1.585536853256398,0.4819220958079007,0.8916672577548884,2.8193556409864913
5.0,5.121428571,101.0204082,1.5874174181470453,0.44559555380606947,0.9292801637139376,2.7116623789382155
5.0,5.233877551,101.0204082,1.585366898748574,0.4135335414523675,0.9610683043834365,2.6152024701929064
5.0,5.346326531,101.0204082,1.5788378221161934,0.3886403810844943,0.9825187297568979,2.537080254094875
5.0,5.45877551,101.0204082,1.5674509249883692,0.3735074384817182,0.9893415463124969,2.48337130023937
5.0,5.57122449,101.0204082,1.5510549452712212,0.3695651683353103,0.979032955288888,2.4572936286301292
5.0,5.683673469,101.0204082,1.5297583771325498,0.3764289393538943,0.9521217921210466,2.457837549536624
5.0,5.796122449,101.0204082,1.5039205167162644,0.3919954003000191,0.9120099352564073,2.4799915364564837
5.0,5.908571429,101.0204082,1.4741042711299488,0.4132331582126551,0.8635129657995277,2.516445598650148
5.0,6.021020408,101.0204082,1.4410070945330637,0.43705888061879683,0.8112852490260184,2.5595207715012056
5.0,6.133469388,101.0204082,1.4053893845595744,0.4608638683114048,0.758957047235409,2.6024125204810282
5.0,6.245918367,101.0204082,1.3680136848930247,0.4826818275744765,0.7089685785302346,2.6396958888281405
5.0,6.358367347,101.0204082,1.3296003156504217,0.5011605277462092,0.662756869909614,2.667398980894451
5.0,6.470816327,101.0204082,1.2907996579802536,0.5154663423734143,0.621031587724354,2.682896957218011
5.0,6.583265306,101.0204082,1.252178558673422,0.5251823987642092,0.5840211271198466,2.6847507221766835
5.0,6.695714286,101.0204082,1.2142173921855823,0.5302198581222122,0.5516571379409908,2.6725365704298394
5.0,6.808163265,101.0204082,1.177314358836847,0.5307450167597718,0.5237008669037266,2.6466809339428137
5.0,6.920612245,101.0204082,1.1417940742721882,0.5271199689646568,0.4998242675552237,2.608304143413851
5.0,7.033061224,101.0204082,1.1079181555549389,0.5198539399410165,0.479658802290855,2.559074562054921
5.0,7.145510204,101.0204082,1.075896104563293,0.5095629042095933,0.4628221802769513,2.5010737971153243
5.0,7.257959184,101.0204082,1.0458953398106876,0.4969356799948049,0.4489305467340091,2.4366732667132287
5.0,7.370408163,101.0204082,1.0180496352313353,0.48270507336285084,0.43760154645279636,2.3684218399041996
5.0,7.482857143,101.0204082,0.9924655640045652,0.46762283353618334,0.4284523763054684,2.2989437104502017
5.0,7.595306122,101.0204082,0.9692267974203923,0.4524372221445324,0.42109627362488444,2.230845162203014
5.0,7.707755102,101.0204082,0.9483963047880907,0.43787196713656606,0.41514064203564416,2.1666285105819085
5.0,7.820204082,101.0204082,0.9300166896706413,0.4246054174842529,0.4101898499978971,2.1086115199349087
5.0,7.932653061,101.0204082,0.9141090477182062,0.413249011114861,0.40585514625321245,2.0588511907126565
5.0,8.045102041,101.0204082,0.9006708857485702,0.4043249591486924,0.4017726256092796,2.0190724622040492
5.0,8.15755102,101.0204082,0.88967375059887,0.3982443818398336,0.397627534330131,1.9906050616894655
5.0,8.27,101.0204082,0.8810612537610998,0.39528869227150093,0.39317999508761087,1.9743347641736146
5.0,2.76,102.0408163,1.3094294892868985,0.7309703258869396,0.5006790405565485,3.424560344104307
5.0,2.8724489799999997,102.0408163,1.3225467486091975,0.7366296954428251,0.5065444213870498,3.4530632031583504
5.0,2.9848979589999995,102.0408163,1.3348603054266528,0.743185944250394,0.5114152437856166,3.4841590207871924
5.0,3.097346939,102.0408163,1.3464145968793262,0.7504069295984395,0.5154387307945507,3.5170664491883086
5.0,3.209795918,102.0408163,1.3572813291211603,0.7579840743808901,0.5188222665982691,3.5507585641218298
5.0,3.322244898,102.0408163,1.3675534462017813,0.7655489704226528,0.5218178715247739,3.584013753215385
5.0,3.434693878,102.0408163,1.3773373100446054,0.7726940733441507,0.5247042641875059,3.615480557564109
5.0,3.547142857,102.0408163,1.3867436289406223,0.7789953269717358,0.5277688648368245,3.6437501727237676
5.0,3.659591837,102.0408163,1.3958776973547025,0.7840348828934717,0.5312914076054259,3.6674309391793125
5.0,3.772040816,102.0408163,1.4048294745712668,0.78742266562197,0.5355299126321382,3.6852205751200184
5.0,3.8844897960000004,102.0408163,1.4136639632306722,0.7888161701167238,0.5407088980677652,3.6959735785346606
5.0,3.996938776,102.0408163,1.4224122749409378,0.7879383984353687,0.5470090594150473,3.698762653156522
5.0,4.109387755,102.0408163,1.4310637329888303,0.7845941569176719,0.5545572858430489,3.6929339135137362
5.0,4.221836735,102.0408163,1.4395593626949654,0.7786849932758331,0.563415819166269,3.6781557922696013
5.0,4.334285714,102.0408163,1.447787172699789,0.770222854509365,0.573569588908006,3.654461006945466
5.0,4.446734694,102.0408163,1.4555797253769753,0.759342093899683,0.5849113054455524,3.6222796810442843
5.0,4.559183673,102.0408163,1.4627145974751197,0.7463087741824643,0.5972248235267246,3.582459920256582
5.0,4.671632653,102.0408163,1.4689184175894408,0.7315253277649028,0.6101687101379137,3.5362700211975246
5.0,4.784081633,102.0408163,1.4738751597287012,0.7155276477131742,0.6232638728221245,3.4853744636748214
5.0,4.896530612,102.0408163,1.4772392191366537,0.6989707855739657,0.635891348956131,3.431774491251994
5.0,5.008979592,102.0408163,1.4786534127080315,0.6825990732688789,0.6473082246877442,3.37770451776326
5.0,5.121428571,102.0408163,1.4777713981441771,0.6671973651724258,0.6566897986355494,3.3254792593252525
5.0,5.233877551,102.0408163,1.4742831147016358,0.6535230667661889,0.6632026572238288,3.2772949242885843
5.0,5.346326531,102.0408163,1.4679408545087467,0.6422241515456548,0.6661048993745997,3.235001505557219
5.0,5.45877551,102.0408163,1.4585827583205295,0.6337555196203969,0.6648574291076218,3.1998795075892095
5.0,5.57122449,102.0408163,1.4461502551306207,0.6283118477975176,0.6592191144353918,3.172466505625462
5.0,5.683673469,102.0408163,1.4306965315703126,0.6257953107041334,0.6492964475793819,3.1524776903959157
5.0,5.796122449,102.0408163,1.4123845402450521,0.6258288525631674,0.6355299114940556,3.138845321746725
5.0,5.908571429,102.0408163,1.3914749950438146,0.6278124682762468,0.6186206831901903,3.1298705562951774
5.0,6.021020408,102.0408163,1.3683066142039253,0.6310076767844729,0.5994211194587966,3.123451826596688
5.0,6.133469388,102.0408163,1.3432720063985317,0.6346299385144687,0.5788202940159908,3.1173400480738653
5.0,6.245918367,102.0408163,1.3167927912824475,0.6379313301256551,0.557650029368527,3.109375349871147
5.0,6.358367347,102.0408163,1.2892969330543533,0.6402630255295969,0.5366237911455196,3.0976758932639075
5.0,6.470816327,102.0408163,1.2612002389641899,0.641114656245805,0.5163084415119128,3.0807670664951328
5.0,6.583265306,102.0408163,1.232892867500592,0.6401328015618618,0.4971214783179031,3.05765268456535
5.0,6.695714286,102.0408163,1.2047308013774884,0.6371232319138738,0.4793442393767273,3.027837167032222
5.0,6.808163265,102.0408163,1.1770316433010704,0.6320418705073978,0.46314270436808436,2.9913101863976754
5.0,6.920612245,102.0408163,1.1500737771851148,0.624978725469651,0.44858996439166676,2.948504866270271
5.0,7.033061224,102.0408163,1.1240978717362387,0.6161379952199172,0.4356868814060639,2.9002388622857325
5.0,7.145510204,102.0408163,1.0993097572134272,0.6058165380559739,0.4243793484842546,2.8476455007081505
5.0,7.257959184,102.0408163,1.075883872908608,0.5943820812757119,0.41457184158227406,2.7921001666851217
5.0,7.370408163,102.0408163,1.0539666550985003,0.582251940368931,0.40613770737607235,2.7351454688517967
5.0,7.482857143,102.0408163,1.0336794337169892,0.5698726165918013,0.3989270412966455,2.678417507663851
5.0,7.595306122,102.0408163,1.0151205839247834,0.5577004030581928,0.39277317529055933,2.6235747875233306
5.0,7.707755102,102.0408163,0.9983668335369241,0.5461830265708507,0.3874987813492472,2.57223088763265
5.0,7.820204082,102.0408163,0.9834737776082442,0.535742383020253,0.3829224242263422,2.5258919563073543
5.0,7.932653061,102.0408163,0.9704757584786797,0.5267585515675427,0.3788660454647963,2.485900251734967
5.0,8.045102041,102.0408163,0.9593853645406267,0.5195554915310869,0.37516335836355824,2.453385324487906
5.0,8.15755102,102.0408163,0.9501928529924876,0.5143890645322214,0.37166854850644515,2.429224806635331
5.0,8.27,102.0408163,0.9428658096017879,0.5114381958340775,0.36826416469130213,2.414016948027612
5.0,2.76,103.0612245,1.24453361777843,0.7900924343826121,0.43124450987456187,3.5916142474050106
5.0,2.8724489799999997,103.0612245,1.2546967457064682,0.7953155855835979,0.4352936661293724,3.616556008463764
5.0,2.9848979589999995,103.0612245,1.264317264393207,0.8007835839855744,0.43890227276199983,3.6420366087042972
5.0,3.097346939,103.0612245,1.2734093175995929,0.8063863259956615,0.4421256221722878,3.667670926154934
5.0,3.209795918,103.0612245,1.281999464412836,0.8119857639394165,0.4450393831885567,3.6929824389462227
5.0,3.322244898,103.0612245,1.2901236275374317,0.8174219931017899,0.44773466382535787,3.7174226362325173
5.0,3.434693878,103.0612245,1.2978232321283463,0.8225210294940626,0.4503119725998444,3.7403960905760947
5.0,3.547142857,103.0612245,1.3051407565236635,0.8271036998203054,0.4528745910196749,3.7612893903008966
5.0,3.659591837,103.0612245,1.3121149490312203,0.830995050238791,0.45552182004534275,3.779502021000507
5.0,3.772040816,103.0612245,1.3187759811295257,0.8340337354904309,0.4583424556674858,3.7944773976292097
5.0,3.8844897960000004,103.0612245,1.3251408104553144,0.8360809414516684,0.4614087229517871,3.8057324887584607
5.0,3.996938776,103.0612245,1.3312090155259513,0.8370284833064371,0.46477078953830064,3.812884722764049
5.0,4.109387755,103.0612245,1.336959356184137,0.8368057867075329,0.46845192208574554,3.815675068915877
5.0,4.221836735,103.0612245,1.342347299903464,0.8353854768565984,0.472444353559926,3.8139862609863195
5.0,4.334285714,103.0612245,1.3473037418085168,0.8327872734788377,0.4767060005347616,3.8078550944501126
5.0,4.446734694,103.0612245,1.3517351300169855,0.8290798281156743,0.48115829752758277,3.79747760999028
5.0,4.559183673,103.0612245,1.3555251738088936,0.8243800744018543,0.485685569670495,3.7832058672779123
5.0,4.671632653,103.0612245,1.3585382598263878,0.8188496297321333,0.4901365114217098,3.765535030350243
5.0,4.784081633,103.0612245,1.3606246102250554,0.812687841346112,0.49432840982571435,3.7450797752101623
5.0,4.896530612,103.0612245,1.3616270908128374,0.8061212530136225,0.4980546845780122,3.722539696632502
5.0,5.008979592,103.0612245,1.3613894105297306,0.7993896193683008,0.5010960388257766,3.69865451629898
5.0,5.121428571,103.0612245,1.3597652659854635,0.7927291064994508,0.5032349965812389,3.674151422579042
5.0,5.233877551,103.0612245,1.356627800752659,0.7863539279361413,0.504272883012262,3.6496885947568276
5.0,5.346326531,103.0612245,1.3518786080455858,0.7804382564710146,0.5040475194488331,3.6258005453328916
5.0,5.45877551,103.0612245,1.3454554485500196,0.7751006355664252,0.5024492946125322,3.6028518368782327
5.0,5.57122449,103.0612245,1.3373379154597043,0.7703931245660949,0.49943309339962483,3.5810055916640042
5.0,5.683673469,103.0612245,1.3275504672480924,0.7662969405167835,0.4950239940287338,3.560211756095868
5.0,5.796122449,103.0612245,1.3161625392696443,0.7627254483287673,0.489315657534289,3.5402174508493585
5.0,5.908571429,103.0612245,1.3032857972391159,0.7595342022999975,0.4824616818936286,3.5205984910936183
5.0,6.021020408,103.0612245,1.2890689266912445,0.7565366400167689,0.47466147302391315,3.5008080330909888
5.0,6.133469388,103.0612245,1.2736906122219214,0.7535232595138727,0.46614302741119146,3.480236065466682
5.0,6.245918367,103.0612245,1.2573514976212734,0.75028182375756,0.45714522992665635,3.4582725249568966
5.0,6.358367347,103.0612245,1.2402659173574946,0.746616328123752,0.447901886086593,3.434367198581601
5.0,6.470816327,103.0612245,1.2226540890784499,0.7423630023645706,0.4386289626804662,3.4080809721387486
5.0,6.583265306,103.0612245,1.2047352677933891,0.7374023005222711,0.4295156652781581,3.3791248673672425
5.0,6.695714286,103.0612245,1.1867221575376892,0.7316664919195254,0.42071927148249627,3.3473852391605976
5.0,6.808163265,103.0612245,1.1688166776955042,0.7251429890360533,0.41236316877539425,3.3129351249196075
5.0,6.920612245,103.0612245,1.1512070134360537,0.717873889222121,0.40453732748144966,3.2760328843699336
5.0,7.033061224,103.0612245,1.1340657761508066,0.7099523835888576,0.3973004310567971,3.2371099654122273
5.0,7.145510204,103.0612245,1.117549027958867,0.7015167262254083,0.3906829963191294,3.1967499012207625
5.0,7.257959184,103.0612245,1.1017959167842808,0.6927424213118044,0.38469099366562276,3.1556606789128403
5.0,7.370408163,103.0612245,1.0869286768335047,0.6838332031846143,0.3793096517477546,3.1146424644862116
5.0,7.482857143,103.0612245,1.0730527956979141,0.6750113009241815,0.3745072841949416,3.0745524878916677
5.0,7.595306122,103.0612245,1.0602572034624684,0.6665074071267821,0.37023908123985827,3.0362687097469867
5.0,7.707755102,103.0612245,1.0486143950065445,0.6585507187782488,0.3664508622632419,3.000653737376237
5.0,7.820204082,103.0612245,1.038180462094798,0.6513593972240874,0.3630827931617885,2.9685203820581383
5.0,7.932653061,103.0612245,1.028995056521253,0.6451317818127785,0.3600730353641456,2.94060016261526
5.0,8.045102041,103.0612245,1.0210813496687847,0.6400386917935816,0.3573612352968501,2.9175160024711766
5.0,8.15755102,103.0612245,1.0144460777383353,0.636217138382324,0.3548916995917382,2.899760253121034
5.0,8.27,103.0612245,1.009079767564128,0.6337657316915322,0.3526160570524321,2.8876789838185606
5.0,2.76,104.0816327,1.1876815152238618,0.816266194736352,0.38631613983352026,3.651380918778928
5.0,2.8724489799999997,104.0816327,1.195270057368187,0.8207231324922808,0.389074936794114,3.6719674667632374
5.0,2.9848979589999995,104.0816327,1.202504745844103,0.8251627380755364,0.39163236891107633,3.692283321213222
5.0,3.097346939,104.0816327,1.2093852052397178,0.8295372595591727,0.39400629630039574,3.7121553345370866
5.0,3.209795918,104.0816327,1.2159161878170346,0.8337906153660004,0.3962209247289253,3.731383386192927
5.0,3.322244898,104.0816327,1.2221061989136295,0.8378604316254257,0.3983051667105129,3.7497468932122158
5.0,3.434693878,104.0816327,1.227965817254378,0.8416806105281976,0.40029063299736917,3.76701307511016
5.0,3.547142857,104.0816327,1.233505801636366,0.8451842758796206,0.40220938070760215,3.7829464842260845
5.0,3.659591837,104.0816327,1.2387350904763328,0.848306918917043,0.40409155300669397,3.797319228674866
5.0,3.772040816,104.0816327,1.2436588117271183,0.8509895607013929,0.405963043287106,3.809921286092677
5.0,3.8844897960000004,104.0816327,1.2482764266650035,0.8531817529480039,0.40784330792833146,3.820570319720347
5.0,3.996938776,104.0816327,1.2525801268994226,0.8548442494116604,0.4097434385863506,3.829120436232992
5.0,4.109387755,104.0816327,1.2565535994759756,0.8559511965335023,0.411664594749619,3.835469380883628
5.0,4.221836735,104.0816327,1.2601712611528493,0.8564917071003645,0.4135968887181024,3.8395637171195602
5.0,4.334285714,104.0816327,1.2633980458720333,0.8564706979987822,0.41551880998124535,3.841401601976374
5.0,4.446734694,104.0816327,1.2661898077567704,0.8559088934714535,0.4173972714674074,3.8410328453532214
5.0,4.559183673,104.0816327,1.268494371340595,0.8548419225600403,0.4191883493498822,3.8385560395900433
5.0,4.671632653,104.0816327,1.2702532275174205,0.8533184793216206,0.4208387687448472,3.8341126860313297
5.0,4.784081633,104.0816327,1.2714038311046003,0.8513975703244412,0.4222881501340699,3.827878431431835
5.0,4.896530612,104.0816327,1.2718824122352455,0.8491449463508415,0.42347197664323494,3.820051762046601
5.0,5.008979592,104.0816327,1.2716271669269357,0.8466289013839782,0.424325168050706,3.8108407735866185
5.0,5.121428571,104.0816327,1.2705816505364127,0.8439157122881937,0.4247860629180695,3.8004489120708445
5.0,5.233877551,104.0816327,1.268698165375307,0.8410650715669462,0.4248005280715746,3.7890608143393596
5.0,5.346326531,104.0816327,1.2659409172782587,0.8381259190553407,0.42432585167105036,3.776829527892413
5.0,5.45877551,104.0816327,1.2622887198402495,0.8351330854829028,0.42333405212090164,3.7638663940525126
5.0,5.57122449,104.0816327,1.2577370522427138,0.8321051151976434,0.4218142621590371,3.7502347229496107
5.0,5.683673469,104.0816327,1.25229932634195,0.8290435332732655,0.4197739304899364,3.7359480635829985
5.0,5.796122449,104.0816327,1.2460072832938431,0.8259336743741192,0.41723871133709156,3.7209734088335686
5.0,5.908571429,104.0816327,1.2389105168716648,0.8227470221610356,0.414251065810399,3.7052391544545413
5.0,6.021020408,104.0816327,1.2310751916597225,0.8194448408192354,0.4108677469615747,3.688647110238516
5.0,6.133469388,104.0816327,1.2225820877508786,0.8159827466951516,0.4071564580647717,3.671087444845378
5.0,6.245918367,104.0816327,1.213524147309929,0.8123157844637742,0.40319204047744067,3.6524551783325374
5.0,6.358367347,104.0816327,1.2040037158231711,0.8084035468803458,0.3990525556571187,3.632666743178502
5.0,6.470816327,104.0816327,1.1941296720761612,0.8042149103929755,0.39481558657837057,3.611675228150273
5.0,6.583265306,104.0816327,1.1840146142931736,0.7997320317040806,0.3905550060969426,3.589483132913265
5.0,6.695714286,104.0816327,1.173772236469826,0.7949533512247888,0.38633836980271424,3.5661517747018694
5.0,6.808163265,104.0816327,1.1635149863969392,0.7898954567854444,0.3822250023103797,3.541806829452157
5.0,6.920612245,104.0816327,1.1533520506717536,0.7845937596772288,0.3782647711231642,3.5166398098320792
5.0,7.033061224,104.0816327,1.1433876791996034,0.7791020214736418,0.3744974923143602,3.4909055782089276
5.0,7.145510204,104.0816327,1.1337198266814865,0.7734908313257747,0.3709528800247256,3.464916205327824
5.0,7.257959184,104.0816327,1.1244390751456363,0.7678451807800674,0.3676509426475662,3.4390316657678355
5.0,7.370408163,104.0816327,1.1156277876372382,0.7622613086415014,0.3646027282554491,3.4136479628214547
5.0,7.482857143,104.0816327,1.1073594464911867,0.7568430060034309,0.3618113318138391,3.3891833558275626
5.0,7.595306122,104.0816327,1.0996981364349758,0.7516975791714744,0.35927308732174246,3.3660634040076403
5.0,7.707755102,104.0816327,1.0926981418759807,0.7469316684315812,0.35697887642330867,3.3447055501496337
5.0,7.820204082,104.0816327,1.086403645562591,0.7426471207528992,0.35491549244899534,3.325503975460592
5.0,7.932653061,104.0816327,1.080848525309549,0.7389371047376246,0.35306700031165167,3.3088154192621504
5.0,8.045102041,104.0816327,1.0760562593607894,0.735882644910466,0.35141603457640475,3.2949466142182686
5.0,8.15755102,104.0816327,1.0720399579933637,0.733549731834341,0.34994497932971286,3.284143906667077
5.0,8.27,104.0816327,1.0688025404595114,0.7319871349200066,0.34863697729664317,3.2765855169766693
5.0,2.76,105.1020408,1.1492277690572548,0.823774406563092,0.36121736460725545,3.6563149908596233
5.0,2.8724489799999997,105.1020408,1.1549197652850545,0.8274482928719025,0.3631525647360806,3.6729457362236904
5.0,2.9848979589999995,105.1020408,1.1603866256348003,0.8310409580623409,0.36498823975567457,3.6891520720050384
5.0,3.097346939,105.1020408,1.165623672038748,0.8345321133969376,0.366728969476348,3.704857423064098
5.0,3.209795918,105.1020408,1.1706283526378813,0.8378994753844856,0.3683812916260248,3.7199791931639674
5.0,3.322244898,105.1020408,1.1753996746922672,0.8411193815474781,0.3699531507683492,3.7344306769582616
5.0,3.434693878,105.1020408,1.1799375329616344,0.8441675440693359,0.37145323873664204,3.7481234150139855
5.0,3.547142857,105.1020408,1.1842419706973695,0.8470199016341391,0.3728902633325287,3.760969869869085
5.0,3.659591837,105.1020408,1.1883124148985733,0.8496535210417377,0.3742721868529472,3.7728862710198983
5.0,3.772040816,105.1020408,1.1921469315136848,0.85204749602756,0.3756054787494702,3.78379546285971
5.0,3.8844897960000004,105.1020408,1.1957415488494194,0.8541837905470513,0.376894427330288,3.7936295895184933
5.0,3.996938776,105.1020408,1.1990896941403424,0.8560479744981279,0.37814055273338576,3.8023324507258973
5.0,4.109387755,105.1020408,1.2021817862915236,0.8576298057667832,0.3793421602238623,3.809861383290995
5.0,4.221836735,105.1020408,1.2050050200968618,0.8589236185948113,0.38049406697866217,3.8161885413579073
5.0,4.334285714,105.1020408,1.2075433686597,0.8599284875530372,0.3815875285663478,3.8213014787784965
5.0,4.446734694,105.1020408,1.2097778207876466,0.8606481479780687,0.3826103830916823,3.825202975003957
5.0,4.559183673,105.1020408,1.2116868561986398,0.861090666360981,0.3835474200523682,3.827910085496292
5.0,4.671632653,105.1020408,1.2132471491400434,0.8612678700908489,0.3843809693964838,3.8294524497598794
5.0,4.784081633,105.1020408,1.2144344754464667,0.8611945623335365,0.3850916918350228,3.829869941169169
5.0,4.896530612,105.1020408,1.2152247852783529,0.8608875657833427,0.3856595370378471,3.829209800171218
5.0,5.008979592,105.1020408,1.2155953905668369,0.8603646557402086,0.38606482107150614,3.8275234440323405
5.0,5.121428571,105.1020408,1.2155262064921648,0.8596434575665101,0.3862893611431089,3.824863191409149
5.0,5.233877551,105.1020408,1.2150009800870396,0.8587403931536091,0.38631759589268433,3.8212791685071203
