Pressure_MPA,Temperature_C,Time_min
6.021020408163265,104.08163265306122,5.0
6.1334693877551025,104.08163265306122,5.0
6.245918367346938,104.08163265306122,5.0
6.358367346938776,104.08163265306122,5.0
6.470816326530612,104.08163265306122,5.0
6.583265306122449,104.08163265306122,5.0
6.695714285714286,104.08163265306122,5.0
6.808163265306122,104.08163265306122,5.0
6.920612244897959,104.08163265306122,5.0
7.033061224489796,104.08163265306122,5.0
7.145510204081632,104.08163265306122,5.0
7.257959183673469,104.08163265306122,5.0
7.370408163265306,104.08163265306122,5.0
7.482857142857143,104.08163265306122,5.0
7.59530612244898,104.08163265306122,5.0
7.707755102040816,104.08163265306122,5.0
7.820204081632653,104.08163265306122,5.0
7.93265306122449,104.08163265306122,5.0
8.045102040816326,104.08163265306122,5.0
8.157551020408164,104.08163265306122,5.0
8.27,104.08163265306122,5.0
2.76,105.10204081632654,5.0
2.8724489795918364,105.10204081632654,5.0
2.984897959183673,105.10204081632654,5.0
3.09734693877551,105.10204081632654,5.0
3.209795918367347,105.10204081632654,5.0
3.3222448979591834,105.10204081632654,5.0
3.43469387755102,105.10204081632654,5.0
3.547142857142857,105.10204081632654,5.0
3.659591836734694,105.10204081632654,5.0
3.7720408163265304,105.10204081632654,5.0
3.884489795918367,105.10204081632654,5.0
3.9969387755102037,105.10204081632654,5.0
4.10938775510204,105.10204081632654,5.0
4.221836734693877,105.10204081632654,5.0
4.3342857142857145,105.10204081632654,5.0
4.446734693877551,105.10204081632654,5.0
4.559183673469388,105.10204081632654,5.0
4.671632653061224,105.10204081632654,5.0
4.784081632653061,105.10204081632654,5.0
4.896530612244898,105.10204081632654,5.0
5.008979591836734,105.10204081632654,5.0
5.121428571428572,105.10204081632654,5.0
5.233877551020408,105.10204081632654,5.0
5.346326530612245,105.10204081632654,5.0
5.458775510204081,105.10204081632654,5.0
5.5712244897959184,105.10204081632654,5.0
5.683673469387755,105.10204081632654,5.0
5.796122448979592,105.10204081632654,5.0
5.908571428571428,105.10204081632654,5.0
6.021020408163265,105.10204081632654,5.0
6.1334693877551025,105.10204081632654,5.0
6.245918367346938,105.10204081632654,5.0
6.358367346938776,105.10204081632654,5.0
6.470816326530612,105.10204081632654,5.0
6.583265306122449,105.10204081632654,5.0
6.695714285714286,105.10204081632654,5.0
6.808163265306122,105.10204081632654,5.0
6.920612244897959,105.10204081632654,5.0
7.033061224489796,105.10204081632654,5.0
7.145510204081632,105.10204081632654,5.0
7.257959183673469,105.10204081632654,5.0
7.370408163265306,105.10204081632654,5.0
7.482857142857143,105.10204081632654,5.0
7.59530612244898,105.10204081632654,5.0
7.707755102040816,105.10204081632654,5.0
7.820204081632653,105.10204081632654,5.0
7.93265306122449,105.10204081632654,5.0
8.045102040816326,105.10204081632654,5.0
8.157551020408164,105.10204081632654,5.0
8.27,105.10204081632654,5.0
2.76,106.12244897959184,5.0
2.8724489795918364,106.12244897959184,5.0
2.984897959183673,106.12244897959184,5.0
3.09734693877551,106.12244897959184,5.0
3.209795918367347,106.12244897959184,5.0
3.3222448979591834,106.12244897959184,5.0
3.43469387755102,106.12244897959184,5.0
3.547142857142857,106.12244897959184,5.0
3.659591836734694,106.12244897959184,5.0
3.7720408163265304,106.12244897959184,5.0
3.884489795918367,106.12244897959184,5.0
3.9969387755102037,106.12244897959184,5.0
4.10938775510204,106.12244897959184,5.0
4.221836734693877,106.12244897959184,5.0
4.3342857142857145,106.12244897959184,5.0
4.446734693877551,106.12244897959184,5.0
4.559183673469388,106.12244897959184,5.0
4.671632653061224,106.12244897959184,5.0
4.784081632653061,106.12244897959184,5.0
4.896530612244898,106.12244897959184,5.0
5.008979591836734,106.12244897959184,5.0
5.121428571428572,106.12244897959184,5.0
5.233877551020408,106.12244897959184,5.0
5.346326530612245,106.12244897959184,5.0
5.458775510204081,106.12244897959184,5.0
5.5712244897959184,106.12244897959184,5.0
5.683673469387755,106.12244897959184,5.0
5.796122448979592,106.12244897959184,5.0
5.908571428571428,106.12244897959184,5.0
6.021020408163265,106.12244897959184,5.0
6.1334693877551025,106.12244897959184,5.0
6.245918367346938,106.12244897959184,5.0
6.358367346938776,106.12244897959184,5.0
6.470816326530612,106.12244897959184,5.0
6.583265306122449,106.12244897959184,5.0
6.695714285714286,106.12244897959184,5.0
6.808163265306122,106.12244897959184,5.0
6.920612244897959,106.12244897959184,5.0
7.033061224489796,106.12244897959184,5.0
7.145510204081632,106.12244897959184,5.0
7.257959183673469,106.12244897959184,5.0
7.370408163265306,106.12244897959184,5.0
7.482857142857143,106.12244897959184,5.0
7.59530612244898,106.12244897959184,5.0
7.707755102040816,106.12244897959184,5.0
7.820204081632653,106.12244897959184,5.0
7.93265306122449,106.12244897959184,5.0
8.045102040816326,106.12244897959184,5.0
8.157551020408164,106.12244897959184,5.0
8.27,106.12244897959184,5.0
2.76,107.14285714285714,5.0
2.8724489795918364,107.14285714285714,5.0
2.984897959183673,107.14285714285714,5.0
3.09734693877551,107.14285714285714,5.0
3.209795918367347,107.14285714285714,5.0
3.3222448979591834,107.14285714285714,5.0
3.43469387755102,107.14285714285714,5.0
3.547142857142857,107.14285714285714,5.0
3.659591836734694,107.14285714285714,5.0
3.7720408163265304,107.14285714285714,5.0
3.884489795918367,107.14285714285714,5.0
3.9969387755102037,107.14285714285714,5.0
4.10938775510204,107.14285714285714,5.0
4.221836734693877,107.14285714285714,5.0
4.3342857142857145,107.14285714285714,5.0
4.446734693877551,107.14285714285714,5.0
4.559183673469388,107.14285714285714,5.0
4.671632653061224,107.14285714285714,5.0
4.784081632653061,107.14285714285714,5.0
4.896530612244898,107.14285714285714,5.0
5.008979591836734,107.14285714285714,5.0
5.121428571428572,107.14285714285714,5.0
5.233877551020408,107.14285714285714,5.0
5.346326530612245,107.14285714285714,5.0
5.458775510204081,107.14285714285714,5.0
5.5712244897959184,107.14285714285714,5.0
5.683673469387755,107.14285714285714,5.0
5.796122448979592,107.14285714285714,5.0
5.908571428571428,107.14285714285714,5.0
6.021020408163265,107.14285714285714,5.0
6.1334693877551025,107.14285714285714,5.0
6.245918367346938,107.14285714285714,5.0
6.358367346938776,107.14285714285714,5.0
6.470816326530612,107.14285714285714,5.0
6.583265306122449,107.14285714285714,5.0
6.695714285714286,107.14285714285714,5.0
6.808163265306122,107.14285714285714,5.0
6.920612244897959,107.14285714285714,5.0
7.033061224489796,107.14285714285714,5.0
7.145510204081632,107.14285714285714,5.0
7.257959183673469,107.14285714285714,5.0
7.370408163265306,107.14285714285714,5.0
7.482857142857143,107.14285714285714,5.0
7.59530612244898,107.14285714285714,5.0
7.707755102040816,107.14285714285714,5.0
7.820204081632653,107.14285714285714,5.0
7.93265306122449,107.14285714285714,5.0
8.045102040816326,107.14285714285714,5.0
8.157551020408164,107.14285714285714,5.0
8.27,107.14285714285714,5.0
2.76,108.16326530612245,5.0
2.8724489795918364,108.16326530612245,5.0
2.984897959183673,108.16326530612245,5.0
3.09734693877551,108.16326530612245,5.0
3.209795918367347,108.16326530612245,5.0
3.3222448979591834,108.16326530612245,5.0
3.43469387755102,108.16326530612245,5.0
3.547142857142857,108.16326530612245,5.0
3.659591836734694,108.16326530612245,5.0
3.7720408163265304,108.16326530612245,5.0
3.884489795918367,108.16326530612245,5.0
3.9969387755102037,108.16326530612245,5.0
4.10938775510204,108.16326530612245,5.0
4.221836734693877,108.16326530612245,5.0
4.3342857142857145,108.16326530612245,5.0
4.446734693877551,108.16326530612245,5.0
4.559183673469388,108.16326530612245,5.0
4.671632653061224,108.16326530612245,5.0
4.784081632653061,108.16326530612245,5.0
4.896530612244898,108.16326530612245,5.0
5.008979591836734,108.16326530612245,5.0
5.121428571428572,108.16326530612245,5.0
5.233877551020408,108.16326530612245,5.0
5.346326530612245,108.16326530612245,5.0
5.458775510204081,108.16326530612245,5.0
5.5712244897959184,108.16326530612245,5.0
5.683673469387755,108.16326530612245,5.0
5.796122448979592,108.16326530612245,5.0
5.908571428571428,108.16326530612245,5.0
6.021020408163265,108.16326530612245,5.0
6.1334693877551025,108.16326530612245,5.0
6.245918367346938,108.16326530612245,5.0
6.358367346938776,108.16326530612245,5.0
6.470816326530612,108.16326530612245,5.0
6.583265306122449,108.16326530612245,5.0
6.695714285714286,108.16326530612245,5.0
6.808163265306122,108.16326530612245,5.0
6.920612244897959,108.16326530612245,5.0
7.033061224489796,108.16326530612245,5.0
7.145510204081632,108.16326530612245,5.0
7.257959183673469,108.16326530612245,5.0
7.370408163265306,108.16326530612245,5.0
7.482857142857143,108.16326530612245,5.0
7.59530612244898,108.16326530612245,5.0
7.707755102040816,108.16326530612245,5.0
7.820204081632653,108.16326530612245,5.0
7.93265306122449,108.16326530612245,5.0
8.045102040816326,108.16326530612245,5.0
8.157551020408164,108.16326530612245,5.0
8.27,108.16326530612245,5.0
2.76,109.18367346938776,5.0
2.8724489795918364,109.18367346938776,5.0
2.984897959183673,109.18367346938776,5.0
3.09734693877551,109.18367346938776,5.0
3.209795918367347,109.18367346938776,5.0
3.3222448979591834,109.18367346938776,5.0
3.43469387755102,109.18367346938776,5.0
3.547142857142857,109.18367346938776,5.0
3.659591836734694,109.18367346938776,5.0
3.7720408163265304,109.18367346938776,5.0
3.884489795918367,109.18367346938776,5.0
3.9969387755102037,109.18367346938776,5.0
4.10938775510204,109.18367346938776,5.0
4.221836734693877,109.18367346938776,5.0
4.3342857142857145,109.18367346938776,5.0
4.446734693877551,109.18367346938776,5.0
4.559183673469388,109.18367346938776,5.0
4.671632653061224,109.18367346938776,5.0
4.784081632653061,109.18367346938776,5.0
4.896530612244898,109.18367346938776,5.0
5.008979591836734,109.18367346938776,5.0
5.121428571428572,109.18367346938776,5.0
5.233877551020408,109.18367346938776,5.0
5.346326530612245,109.18367346938776,5.0
5.458775510204081,109.18367346938776,5.0
5.5712244897959184,109.18367346938776,5.0
5.683673469387755,109.18367346938776,5.0
5.796122448979592,109.18367346938776,5.0
5.908571428571428,109.18367346938776,5.0
6.021020408163265,109.18367346938776,5.0
6.1334693877551025,109.18367346938776,5.0
6.245918367346938,109.18367346938776,5.0
6.358367346938776,109.18367346938776,5.0
6.470816326530612,109.18367346938776,5.0
6.583265306122449,109.18367346938776,5.0
6.695714285714286,109.18367346938776,5.0
6.808163265306122,109.18367346938776,5.0
6.920612244897959,109.18367346938776,5.0
7.033061224489796,109.18367346938776,5.0
7.145510204081632,109.18367346938776,5.0
7.257959183673469,109.18367346938776,5.0
7.370408163265306,109.18367346938776,5.0
7.482857142857143,109.18367346938776,5.0
7.59530612244898,109.18367346938776,5.0
7.707755102040816,109.18367346938776,5.0
7.820204081632653,109.18367346938776,5.0
7.93265306122449,109.18367346938776,5.0
8.045102040816326,109.18367346938776,5.0
8.157551020408164,109.18367346938776,5.0
8.27,109.18367346938776,5.0
2.76,110.20408163265306,5.0
2.8724489795918364,110.20408163265306,5.0
2.984897959183673,110.20408163265306,5.0
3.09734693877551,110.20408163265306,5.0
3.209795918367347,110.20408163265306,5.0
3.3222448979591834,110.20408163265306,5.0
3.43469387755102,110.20408163265306,5.0
3.547142857142857,110.20408163265306,5.0
3.659591836734694,110.20408163265306,5.0
3.7720408163265304,110.20408163265306,5.0
3.884489795918367,110.20408163265306,5.0
3.9969387755102037,110.20408163265306,5.0
4.10938775510204,110.20408163265306,5.0
4.221836734693877,110.20408163265306,5.0
4.3342857142857145,110.20408163265306,5.0
4.446734693877551,110.20408163265306,5.0
4.559183673469388,110.20408163265306,5.0
4.671632653061224,110.20408163265306,5.0
4.784081632653061,110.20408163265306,5.0
4.896530612244898,110.20408163265306,5.0
5.008979591836734,110.20408163265306,5.0
5.121428571428572,110.20408163265306,5.0
5.233877551020408,110.20408163265306,5.0
5.346326530612245,110.20408163265306,5.0
5.458775510204081,110.20408163265306,5.0
5.5712244897959184,110.20408163265306,5.0
5.683673469387755,110.20408163265306,5.0
5.796122448979592,110.20408163265306,5.0
5.908571428571428,110.20408163265306,5.0
6.021020408163265,110.20408163265306,5.0
6.1334693877551025,110.20408163265306,5.0
6.245918367346938,110.20408163265306,5.0
6.358367346938776,110.20408163265306,5.0
6.470816326530612,110.20408163265306,5.0
6.583265306122449,110.20408163265306,5.0
6.695714285714286,110.20408163265306,5.0
6.808163265306122,110.20408163265306,5.0
6.920612244897959,110.20408163265306,5.0
7.033061224489796,110.20408163265306,5.0
7.145510204081632,110.20408163265306,5.0
7.257959183673469,110.20408163265306,5.0
7.370408163265306,110.20408163265306,5.0
7.482857142857143,110.20408163265306,5.0
7.59530612244898,110.20408163265306,5.0
7.707755102040816,110.20408163265306,5.0
7.820204081632653,110.20408163265306,5.0
7.93265306122449,110.20408163265306,5.0
8.045102040816326,110.20408163265306,5.0
8.157551020408164,110.20408163265306,5.0
8.27,110.20408163265306,5.0
2.76,111.22448979591837,5.0
2.8724489795918364,111.22448979591837,5.0
2.984897959183673,111.22448979591837,5.0
3.09734693877551,111.22448979591837,5.0
3.209795918367347,111.22448979591837,5.0
3.3222448979591834,111.22448979591837,5.0
3.43469387755102,111.22448979591837,5.0
3.547142857142857,111.22448979591837,5.0
3.659591836734694,111.22448979591837,5.0
3.7720408163265304,111.22448979591837,5.0
3.884489795918367,111.22448979591837,5.0
3.9969387755102037,111.22448979591837,5.0
4.10938775510204,111.22448979591837,5.0
4.221836734693877,111.22448979591837,5.0
4.3342857142857145,111.22448979591837,5.0
4.446734693877551,111.22448979591837,5.0
4.559183673469388,111.22448979591837,5.0
4.671632653061224,111.22448979591837,5.0
4.784081632653061,111.22448979591837,5.0
4.896530612244898,111.22448979591837,5.0
5.008979591836734,111.22448979591837,5.0
5.121428571428572,111.22448979591837,5.0
5.233877551020408,111.22448979591837,5.0
5.346326530612245,111.22448979591837,5.0
5.458775510204081,111.22448979591837,5.0
5.5712244897959184,111.22448979591837,5.0
5.683673469387755,111.22448979591837,5.0
5.796122448979592,111.22448979591837,5.0
5.908571428571428,111.22448979591837,5.0
6.021020408163265,111.22448979591837,5.0
6.1334693877551025,111.22448979591837,5.0
6.245918367346938,111.22448979591837,5.0
6.358367346938776,111.22448979591837,5.0
6.470816326530612,111.22448979591837,5.0
6.583265306122449,111.22448979591837,5.0
6.695714285714286,111.22448979591837,5.0
6.808163265306122,111.22448979591837,5.0
6.920612244897959,111.22448979591837,5.0
7.033061224489796,111.22448979591837,5.0
7.145510204081632,111.22448979591837,5.0
7.257959183673469,111.22448979591837,5.0
7.370408163265306,111.22448979591837,5.0
7.482857142857143,111.22448979591837,5.0
7.59530612244898,111.22448979591837,5.0
7.707755102040816,111.22448979591837,5.0
7.820204081632653,111.22448979591837,5.0
7.93265306122449,111.22448979591837,5.0
8.045102040816326,111.22448979591837,5.0
8.157551020408164,111.22448979591837,5.0
8.27,111.22448979591837,5.0
2.76,112.24489795918367,5.0
2.8724489795918364,112.24489795918367,5.0
2.984897959183673,112.24489795918367,5.0
3.09734693877551,112.24489795918367,5.0
3.209795918367347,112.24489795918367,5.0
3.3222448979591834,112.24489795918367,5.0
3.43469387755102,112.24489795918367,5.0
3.547142857142857,112.24489795918367,5.0
3.659591836734694,112.24489795918367,5.0
3.7720408163265304,112.24489795918367,5.0
3.884489795918367,112.24489795918367,5.0
3.9969387755102037,112.24489795918367,5.0
4.10938775510204,112.24489795918367,5.0
4.221836734693877,112.24489795918367,5.0
4.3342857142857145,112.24489795918367,5.0
4.446734693877551,112.24489795918367,5.0
4.559183673469388,112.24489795918367,5.0
4.671632653061224,112.24489795918367,5.0
4.784081632653061,112.24489795918367,5.0
4.896530612244898,112.24489795918367,5.0
5.008979591836734,112.24489795918367,5.0
5.121428571428572,112.24489795918367,5.0
5.233877551020408,112.24489795918367,5.0
5.346326530612245,112.24489795918367,5.0
5.458775510204081,112.24489795918367,5.0
5.5712244897959184,112.24489795918367,5.0
5.683673469387755,112.24489795918367,5.0
5.796122448979592,112.24489795918367,5.0
5.908571428571428,112.24489795918367,5.0
6.021020408163265,112.24489795918367,5.0
6.1334693877551025,112.24489795918367,5.0
6.245918367346938,112.24489795918367,5.0
6.358367346938776,112.24489795918367,5.0
6.470816326530612,112.24489795918367,5.0
6.583265306122449,112.24489795918367,5.0
6.695714285714286,112.24489795918367,5.0
6.808163265306122,112.24489795918367,5.0
6.920612244897959,112.24489795918367,5.0
7.033061224489796,112.24489795918367,5.0
7.145510204081632,112.24489795918367,5.0
7.257959183673469,112.24489795918367,5.0
7.370408163265306,112.24489795918367,5.0
7.482857142857143,112.24489795918367,5.0
7.59530612244898,112.24489795918367,5.0
7.707755102040816,112.24489795918367,5.0
7.820204081632653,112.24489795918367,5.0
7.93265306122449,112.24489795918367,5.0
8.045102040816326,112.24489795918367,5.0
8.157551020408164,112.24489795918367,5.0
8.27,112.24489795918367,5.0
2.76,113.26530612244898,5.0
2.8724489795918364,113.26530612244898,5.0
2.984897959183673,113.26530612244898,5.0
3.09734693877551,113.26530612244898,5.0
3.209795918367347,113.26530612244898,5.0
3.3222448979591834,113.26530612244898,5.0
3.43469387755102,113.26530612244898,5.0
3.547142857142857,113.26530612244898,5.0
3.659591836734694,113.26530612244898,5.0
3.7720408163265304,113.26530612244898,5.0
3.884489795918367,113.26530612244898,5.0
3.9969387755102037,113.26530612244898,5.0
4.10938775510204,113.26530612244898,5.0
4.221836734693877,113.26530612244898,5.0
4.3342857142857145,113.26530612244898,5.0
4.446734693877551,113.26530612244898,5.0
4.559183673469388,113.26530612244898,5.0
4.671632653061224,113.26530612244898,5.0
4.784081632653061,113.26530612244898,5.0
4.896530612244898,113.26530612244898,5.0
5.008979591836734,113.26530612244898,5.0
5.121428571428572,113.26530612244898,5.0
5.233877551020408,113.26530612244898,5.0
5.346326530612245,113.26530612244898,5.0
5.458775510204081,113.26530612244898,5.0
5.5712244897959184,113.26530612244898,5.0
5.683673469387755,113.26530612244898,5.0
5.796122448979592,113.26530612244898,5.0
5.908571428571428,113.26530612244898,5.0
6.021020408163265,113.26530612244898,5.0
6.1334693877551025,113.26530612244898,5.0
6.245918367346938,113.26530612244898,5.0
6.358367346938776,113.26530612244898,5.0
6.470816326530612,113.26530612244898,5.0
6.583265306122449,113.26530612244898,5.0
6.695714285714286,113.26530612244898,5.0
6.808163265306122,113.26530612244898,5.0
6.920612244897959,113.26530612244898,5.0
7.033061224489796,113.26530612244898,5.0
7.145510204081632,113.26530612244898,5.0
7.257959183673469,113.26530612244898,5.0
7.370408163265306,113.26530612244898,5.0
7.482857142857143,113.26530612244898,5.0
7.59530612244898,113.26530612244898,5.0
7.707755102040816,113.26530612244898,5.0
7.820204081632653,113.26530612244898,5.0
7.93265306122449,113.26530612244898,5.0
8.045102040816326,113.26530612244898,5.0
8.157551020408164,113.26530612244898,5.0
8.27,113.26530612244898,5.0
2.76,114.28571428571429,5.0
2.8724489795918364,114.28571428571429,5.0
2.984897959183673,114.28571428571429,5.0
3.09734693877551,114.28571428571429,5.0
3.209795918367347,114.28571428571429,5.0
3.3222448979591834,114.28571428571429,5.0
3.43469387755102,114.28571428571429,5.0
3.547142857142857,114.28571428571429,5.0
